"Code du groupement d'utilisation";"Libellé du groupement d'utilisation";"Continent";"Code du pays";"Libellé du pays";"Libellé du flux";"Valeur DHS Janvier 2017";"Valeur DHS Février 2017";"Valeur DHS Mars 2017";"Valeur DHS Avril 2017";"Valeur DHS Mai 2017";"Valeur DHS Juin 2017";"Valeur DHS Juillet 2017";"Valeur DHS Aout 2017";"Valeur DHS Septembre 2017";"Valeur DHS Octobre 2017";"Valeur DHS Novembre 2017";"Valeur DHS Décembre 2017";"Valeur DHS Janvier 2018";"Valeur DHS Février 2018";"Valeur DHS Mars 2018";"Valeur DHS Avril 2018";"Valeur DHS Mai 2018";"Valeur DHS Juin 2018";"Valeur DHS Juillet 2018";"Valeur DHS Aout 2018";"Valeur DHS Septembre 2018";"Valeur DHS Octobre 2018";"Valeur DHS Novembre 2018";"Valeur DHS Décembre 2018";"Valeur DHS Janvier 2019";"Valeur DHS Février 2019";"Valeur DHS Mars 2019";"Valeur DHS Avril 2019";"Valeur DHS Mai 2019";"Valeur DHS Juin 2019";"Valeur DHS Juillet 2019";"Valeur DHS Aout 2019";"Valeur DHS Septembre 2019";"Valeur DHS Octobre 2019";"Valeur DHS Novembre 2019";"Valeur DHS Décembre 2019";"Valeur DHS Janvier 2020";"Valeur DHS Février 2020";"Valeur DHS Mars 2020";"Valeur DHS Avril 2020";"Valeur DHS Mai 2020";"Valeur DHS Juin 2020";"Valeur DHS Juillet 2020";"Valeur DHS Aout 2020";"Valeur DHS Septembre 2020";"Valeur DHS Octobre 2020";"Valeur DHS Novembre 2020";"Valeur DHS Décembre 2020";"Valeur DHS Janvier 2021";"Valeur DHS Février 2021";"Valeur DHS Mars 2021";"Valeur DHS Avril 2021";"Valeur DHS Mai 2021";"Valeur DHS Juin 2021";"Valeur DHS Juillet 2021";"Valeur DHS Aout 2021";"Valeur DHS Septembre 2021";"Valeur DHS Octobre 2021";"Valeur DHS Novembre 2021";"Valeur DHS Décembre 2021";
"5";"DEMI  PRODUITS";"ASIE";"JP";"JAPON";"Exportations FAB";"19835713,88";"51512336,71";"34040975,24";"27271042,07";"26904180,37";"31191498,57";"22717137,14";"15774642,62";"23718321,62";"22606569,14";"21747072,55";"33908711,93";"24057298,92";"40299898,05";"29217485,53";"19029831,87";"65591288,9";"41203690,02";"26723091,865";"29506207,24";"40313967,16";"26307208,19";"17895037,64";"26806514,51";"19805275,47";"26849169,64";"21835229,79";"58149547,28";"28518903,07";"21532811,03";"16386891,42";"43831456,13";"24658221,63";"21449705,79";"23041173,5";"19376704,143";"14528182,89";"30436601,6";"23074683,45";"11954037,86";"14994802,28";"20061087,76";"15540446,69";"5841494,18";"23557104,17";"12667046,82";"11941205,73";"18590727,36";"18451190,387";"21635012,42";"25638001,25";"27592546,78";"20942912,28";"21752784,31";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"ASIE";"MH";"ILES MARSHALL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2640";"4400";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"ASIE";"MY";"MALAISIE";"Importations CAF";"11433430,81";"8807500,44";"12205061,31";"14380964,26";"9746879,37";"17537370,6";"18477780,29";"13620808,13";"22433539,55";"13858044,4";"19845536,58";"18080222,16";"20732464,97";"12146092,76";"13781719,898";"14235979,83";"15487000,1";"12154768,65";"24104055,13";"13255247,97";"11281332,27";"9600679,59";"13355903,02";"14111210,17";"17530583,95";"22483152,55";"20827829,6";"13860082,1";"18018263,98";"18020118,6";"16069826,91";"13275765,44";"16873731,76";"14382183,06";"11974276,21";"18586493,72";"14835154,981";"15539959,33";"11963379,45";"21293525,65";"13377892,81";"12117915,26";"21165810,01";"13271240,07";"15328211,48";"17701314,7";"12282286,73";"24811399,78";"18004015,03";"20622806,9";"30604990,24";"15116210,44";"23912787,68";"27918396,76";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"ASIE";"SA";"ARABIE SAOUDITE";"Exportations FAB";"60609023,75";"1431239,13";"54230389,52";"64746715,68";"363332";"113311953";"51170223";"32188867";"52802671";"58205861";"66596603,24";"28820993";"57191787";"63974873,1";"105010042,5";"2817214,6";"41053275,39";"105034492,3";"95868320,38";"2835861,85";"39692996";"113363448,44";"484453,893";"210195";"406236,91";"2874460";"922313,66";"1232195,4";"62371487";"79344718";"38156200";"32448";"38040439";"5922952,5";"568958,33";"6319503";"483109,5";"1032619";"1292";"29570";"0";"27795";"1203626,81";"333529";"212787,103";"32504";"235378";"895811";"141397";"1058644";"544707";"986064,52";"28230";"521462,04";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AUSTRALIE";"NZ";"NOUVELLE-ZELANDE";"Exportations FAB";"24960283";"11300";"244494";"226242";"169881";"27575";"244961";"8464";"61362";"178173";"376597";"15409";"48216158";"22405";"141597";"21214";"50601";"53300";"36075854";"253033";"17837";"101500";"464802";"24898";"216061";"444881";"0";"102577";"12704";"394880";"476553";"211735";"33643";"64977";"39026";"201197";"368981";"126036";"557956";"64986";"7000";"21683";"330684";"23100";"3911";"596255";"285109";"257305";"50600";"220507";"4200";"217482";"82566839";"532251";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"BY";"BELARUS";"Importations CAF";"0";"0";"0";"0";"1489652";"0";"439692";"182414";"305060";"9888631";"11010541";"0";"1040296";"689297";"0";"54820177";"178";"0";"36250841";"68224734,72";"117475770,48";"93737244,8";"0";"74547230,6";"69067850,4";"36473";"1408176";"746100";"4319";"32595";"447189";"396231";"177361815";"195228";"30303766";"86664345,72";"6363351";"82890312,28";"106182975";"33653";"82662205,6";"73585968,4";"884960";"7061759";"122654368,31";"67164260,69";"172280";"0";"136972239";"1252330";"169857714";"1348223";"74711354,27";"78304332,61";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"CH";"SUISSE";"Importations CAF";"33088316,36";"39667852,29";"48397259,75";"38223013,042";"36543069,58";"38135476,25";"30250963,74";"18668725,78";"38731489,101";"32491269,395";"38609712,39";"38413977,98";"27423392,69";"44681529,795";"49695744,53";"28577725,89";"33379586,43";"40388144,01";"23651500,86";"24224162,63";"29424271,7";"41655901,85";"33705329,584";"28855278,5";"16127105,73";"31382144,34";"35030321,41";"24598759,4";"32765273,44";"32652181,53";"20536252,58";"33287803,89";"37265209,41";"36090775,33";"25744209,17";"24747076,53";"18247924,18";"23734827,91";"33745797,38";"27364277,37";"45397184,07";"31797354,551";"24769082,03";"26115888,021";"23208042,41";"14526020,612";"32391060,65";"16843926,88";"20369136,68";"28509283,04";"50639225,89";"24855764,81";"23930317,824";"26579964,12";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"DK";"DANEMARK";"Exportations FAB";"221049";"582923,5";"343773,85";"261455";"224959,75";"166248";"24175";"193705,56";"471186,42";"128449";"902743,18";"477228,45";"249608,85";"290677,42";"658888,07";"601134,19";"1119727,84";"203485,27";"822240,24";"1299707,4";"619173,94";"855536";"1272775,97";"485716,65";"638146";"2667719,99";"10424392,8";"1418782,28";"1663745,34";"1334570,8";"834058,24";"786465,58";"602385,07";"2128544,34";"1206404,7";"522507,54";"1303515,52";"420735";"803986,51";"628665,9";"1977454,53";"310926";"1047104,55";"12154599,17";"11816740,3";"1195643";"4704937,896";"11752777,57";"281407,5";"3089688,46";"4908023";"2554670";"1347272,75";"772170,11";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"EE";"ESTONIE";"Exportations FAB";"0";"0";"9942";"6000";"6000";"0";"0";"29888";"7376";"1653";"3342";"27227";"0";"0";"0";"5466";"2026";"0";"363367";"22854";"0";"1881";"6208";"1820";"0";"0";"0";"0";"0";"0";"0";"0";"200640";"1139253,046";"2010";"0";"0";"510974,798";"7560";"0";"3020";"811864";"852659,463";"0";"0";"915776,022";"0";"0";"0";"1098395,612";"0";"0";"132";"1320963";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"GB";"ROYAUME-UNI";"Importations CAF";"106435782,16";"62829974";"120244868,145";"89853029,898";"121539463,03";"60101790,97";"63210411,96";"53799783,89";"63880514,723";"71017070,707";"73069358,16";"78071179,749";"115465143,664";"140145459,764";"72346187,041";"65059339,78";"84798867,994";"76322960,196";"69974323,18";"49806160,56";"105318471,021";"60444861,26";"68579327,541";"59230537,03";"62078780,021";"62081381,827";"58394050,8";"82282039,38";"73787544,55";"65190671,18";"85611537";"47977217,24";"58790521,3";"58985168,777";"45972562,1";"57804432,372";"130475657,751";"106367885,319";"105126969,102";"90930673,195";"73883810,826";"46409345,61";"95362556,53";"42594049,486";"89441151,79";"93519910,576";"64778608,555";"76293535,966";"38167829,78";"57875107,554";"67605676,544";"105355492,165";"77149071,659";"76702336,033";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"HR";"CROATIE";"Exportations FAB";"0";"0";"0";"0";"9500";"31928537";"0";"903";"29302538";"29914639";"0";"32343637";"0";"0";"0";"63635";"0";"88";"30715265";"34206829";"42329266";"0";"0";"906";"0";"0";"0";"0";"0";"0";"0";"25709372";"0";"19619569";"0";"26026060";"0";"0";"27057209";"0";"26821957";"0";"0";"32658024";"29298474";"0";"0";"0";"0";"32117369,12";"0";"0";"0";"497339";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"JE";"JERSEY";"Exportations FAB";"0";"0";"0";"0";"5800";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"LI";"LIECHTENSTEIN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"144573";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17372";"0";"0";"0";"75970";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"MK";"MACEDOINE";"Importations CAF";"2185442";"575346";"710";"0";"124088";"0";"43138";"293174";"881";"872";"0";"53390";"165";"11541";"4066";"79237";"0";"71480";"382";"0";"10031";"49330";"0";"27422";"6978";"0";"76539";"0";"0";"0";"1631";"0";"0";"32037";"51180";"0";"0";"73613";"0";"0";"3836,477";"0";"0";"680,805";"0";"5428,776";"346,368";"693811,553";"11115";"378,081";"1449";"1445,627";"1304,767";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"SI";"SLOVENIE";"Importations CAF";"9383960";"3261964";"7755273";"6213483";"8840048,5";"6523777";"5198229";"5677607";"5301036";"3658293";"7832415";"7762833";"9049223";"9848564";"14368813";"5424172";"7982986";"6829906";"13115218";"10239609";"5352095";"7745434";"5965880";"7151713";"11240654";"10322541,4";"8007775";"6512664";"16201871";"11531545";"15357058";"6864322";"10230915,1";"5036594,861";"4471408,128";"7464948,245";"7988989,516";"10337057";"10985273";"5799481";"4019270,854";"7155349,687";"5079157,502";"7088221";"7836681,918";"8020592,579";"9041412,111";"11003633";"10639674";"15841118";"18804389,036";"13190146,373";"13368396,007";"10409189";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AFRIQUE";"SC";"SEYCHELLES";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"27388,36";"0";"0";"0";"261134";"0";"0";"0";"0";"0";"0";"0";"335674";"337713";"0";"313463";"0";"2500";"72803";"240";"29276";"0";"0";"0";"0";"0";"0";"0";"704415";"47591";"0";"0";"0";"0";"0";"0";"0";"26915";"0";"1620";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AFRIQUE";"ST";"SAO TOME-ET-PRINCIPE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"362614";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"94870";"0";"0";"0";"0";"0";"0";"162779";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AFRIQUE";"TD";"TCHAD";"Exportations FAB";"3544";"25370";"228718";"4052";"596549";"2861";"1232789";"12546";"1508912";"0";"155533";"23022";"557";"700";"0";"92725";"308140";"602469";"983264";"0";"0";"1208594";"148939";"169341";"2953231,155";"71230";"29413";"1972";"3595";"852";"484";"170911";"32147";"1131";"3953";"614998";"1373007";"230658";"440";"488468";"449";"2313";"614666";"2177640";"348745";"1054711";"4900995";"2370414,668";"780732";"67084";"3451";"682649";"2198882";"6868495";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AFRIQUE";"TD";"TCHAD";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1328";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AFRIQUE";"ZA";"AFRIQUE DU SUD";"Exportations FAB";"35835";"56650";"416466,284";"410484,828";"154332";"374979";"186547,2";"901078";"60197,11";"639219";"5475";"186831";"338426,848";"402431,077";"716304,567";"1139498,324";"67583";"226135";"239742";"2700508";"1623996";"925492,98";"225908";"708615";"1072782,272";"2124505,064";"1002695,309";"250211,381";"1430168,762";"1173872,894";"61197";"431447";"904956,415";"2632954";"450402";"1226760,39";"3944154";"2253394,688";"470524";"0";"621419";"610438,153";"62903";"342511";"964264,041";"431714";"357504";"334915";"643039";"1433906,696";"2368836,749";"547784";"287876";"2032376";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AMERIQUE";"AR";"ARGENTINE";"Exportations FAB";"326752";"1589905";"117784949";"229362414";"821718";"1566624";"123042565";"9049";"112019998";"23856";"184178808";"38048";"65265";"119646";"195449";"117422";"252358405";"368670658";"40039675";"207116338";"155326167,45";"22974";"41965";"63525";"0";"748367";"121235104";"433584890";"246148046";"109157054";"275024247";"266365272";"153328";"679428";"0";"0";"66409422";"134112289";"295071212";"0";"248468235";"146681612";"351268224";"0";"58295019";"207242480";"115169655";"116392048";"104695520,75";"0";"176669706,18";"236342046,56";"163019557";"344986344";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AMERIQUE";"AW";"ARUBA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29510";"0";"0";"0";"0";"80250";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AMERIQUE";"GT";"GUATEMALA";"Importations CAF";"0";"388240";"0";"0";"0";"0";"0";"0";"0";"1108260";"0";"0";"0";"9198";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1652685";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AMERIQUE";"TT";"TRINITE-ET-TOBAGO";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"188042,64";"0";"432516";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AMERIQUE";"VG";"ILES VIERGES BRITANNIQUES";"Exportations FAB";"0";"9000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"ASIE";"IR";"REPUBLIQUE ISLAMIQUE D'IRAN";"Importations CAF";"0";"2663";"1761";"0";"15708";"10186";"0";"149010";"0";"197487";"42600";"17052";"12363";"6710";"51218";"0";"552428";"40146";"0";"12453";"0";"0";"716";"0";"6085";"110100";"177";"0";"0";"0";"258";"0";"3031";"1909";"0";"133250";"1600";"16383";"0";"0";"830";"0";"0";"0";"184216";"47866";"0";"0";"5068";"1855";"11991";"3534";"443723";"134";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"ASIE";"MV";"MALDIVES";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"630";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"ASIE";"MV";"MALDIVES";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"414305";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"AT";"AUTRICHE";"Importations CAF";"58633292,96";"72436579";"77569723,051";"71339193,001";"77328745";"44491808";"70093291";"74018351,205";"82458312";"79356557";"101894647";"72987316";"70750697,115";"99456190";"100772269";"112932497,838";"113287036";"86656278,92";"102360971";"88587137,912";"80621131";"88653010";"92376769";"82640275";"78040105";"75534836";"88120274,86";"71626872";"86701087,03";"87195095";"60556237";"54341287";"68576837";"56505621";"66381571,16";"78848268,446";"61856215,215";"61865019,591";"56594586";"46290592,97";"31029057";"65004300";"45983766";"32760882";"51194434";"55235517";"89501917,181";"64599063";"57200818,9";"77427049,04";"69561251,001";"47667483,94";"69994185,763";"103865769,485";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"BA";"BOSNIE-HERZEGOVINE";"Exportations FAB";"366616";"0";"1244054";"2492064";"2847763";"0";"2975005";"1080281";"3542104";"3970633";"1937188";"0";"0";"0";"0";"0";"0";"4311";"0";"0";"0";"0";"0";"0";"0";"383617";"0";"0";"0";"0";"325";"0";"0";"60396";"248173";"8507";"0";"59646,91";"0";"0";"0";"960754";"555671";"1158624";"0";"0";"0";"0";"0";"3567";"0";"0";"722";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"BA";"BOSNIE-HERZEGOVINE";"Importations CAF";"29012358";"297077";"2229937";"233032";"783704";"197056";"2603255";"6711915";"2712718";"1238746";"1109412";"714013";"273832";"213167";"756014";"1740938";"409515";"379830";"558040";"466104";"6726441";"3412555";"785476";"624811";"35256723";"860222";"1698348";"738905";"350066";"824342";"6316753";"512365";"445126";"549102";"147622";"2572813";"281203";"1052205";"348250";"692883";"1255781";"3847194";"143255";"288708";"213286";"292346";"11241";"1966474";"5122";"5043995";"34613456";"991554";"796625";"1090310";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"IE";"IRLANDE";"Exportations FAB";"8752050";"12576284,16";"851";"6644525,68";"4501";"0";"0";"15246";"1883";"40232";"14028";"12253287";"17035035";"8650";"0";"23550";"0";"21135";"12229055";"297206";"1300";"2236";"598";"9333641";"14483791,629";"0";"19924850,78";"12432222";"4522";"68738";"10200";"0";"270468";"1385";"0";"205870";"0";"25094431";"24497531,52";"22134662";"977";"40485";"2180";"7885147";"12001601";"3460";"64424511";"23539474";"47313090,923";"83978471,82";"118457260,2";"16951910,84";"10662183";"9843341";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"IT";"ITALIE";"Exportations FAB";"172393833,406";"113564767,423";"208665940,382";"142646298,941";"130861732,196";"155589700,046";"145026464,026";"116833707,431";"215971753,879";"176387105,103";"133846808,363";"147891060,179";"117772777,445";"155837003,571";"141498016,727";"130091825,736";"144500938,164";"132241513,116";"165963188,088";"131452774,434";"176105990,335";"143469201,027";"129768386,395";"194291836,25";"153260900,631";"129897370,209";"199116384,633";"150785704,464";"118453099,711";"156510920,551";"228543628,428";"127439748,562";"175940161,89";"162671447,685";"227369650,852";"170865869,729";"184114737,657";"116691806,592";"98368916,847";"71244881,724";"103991751,387";"200205292,492";"93043064,268";"61240605,448";"213864928,07";"176809176,79";"140217872,218";"367952158,252";"107300571,739";"97751904,28";"183631848,888";"136128896,585";"140230277,786";"98539726,119";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"LI";"LIECHTENSTEIN";"Importations CAF";"2823";"0";"1229";"0";"0";"0";"0";"0";"0";"0";"1218";"135213";"0";"0";"0";"2157";"333345";"2389";"0";"272";"0";"0";"1198";"20535";"98350";"0";"550";"132251";"23825";"3511";"345589";"0";"0";"235499";"9422";"0";"4940";"0";"0";"302944";"0";"7834";"93560";"0";"36660";"30823";"160089";"0";"25561";"5265";"196200";"76455";"4540";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"LV";"LETTONIE";"Exportations FAB";"0";"0";"0";"5000";"20466";"0";"0";"0";"0";"0";"1400";"0";"0";"0";"0";"0";"0";"0";"0";"485";"0";"59750";"0";"93346";"0";"0";"623";"0";"0";"0";"0";"0";"0";"767";"0";"0";"0";"0";"0";"8213";"0";"2780,101";"0";"0";"0";"0";"3648";"177195";"0";"0";"0";"161";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"LV";"LETTONIE";"Importations CAF";"1496430";"433590";"40880";"587889";"492066";"0";"306961";"49140";"1320816";"682392";"24495";"615237";"0";"207669";"149246";"1180442";"2837880";"225413";"840128";"386910";"222145";"13094521";"273350";"58813";"359677";"468209";"302675";"1032064";"657190";"982654";"511551";"510870";"619793";"457634";"361063";"815325";"718166";"425764";"1482825";"1061201";"567200";"1208422";"473468";"519275";"171387";"1152323";"3444461";"1020207";"911112";"17149";"639949";"2451316";"1110720";"354918";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"UA";"UKRAINE";"Exportations FAB";"1424";"0";"0";"0";"2852";"0";"0";"0";"45327";"3091";"1903";"326214";"9204";"0";"17097";"0";"0";"2292";"0";"0";"0";"5432";"0";"0";"0";"0";"4541";"0";"27253445";"76841120";"100674151";"136005981";"110892904";"0";"0";"0";"0";"55099779";"20839277,24";"32025583";"35052364";"126802831";"29255048";"49614763";"5987,43";"0";"0";"372588";"0";"89158219,63";"108661";"3310745,93";"540142,46";"241834913";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"EUROPE";"UA";"UKRAINE";"Importations CAF";"23055113";"15151478";"315487";"246434322";"228265818,12";"85481557,88";"1049476";"340590";"24670715";"66197583,65";"200915676,22";"296987298,14";"139908085,99";"88883324";"2739625";"34522200";"49485127";"43232629";"25030135";"5586403";"236975,675";"3749761";"51524186";"703537";"16018094";"2375708";"71337766";"16457405";"21759691";"16316725";"58405680";"553150";"27266638";"4900616";"2904515";"693557";"82849966";"76163342";"15013131";"23252749";"1671682";"1259695";"27924809";"44555282,64";"1188351";"57258399,36";"15293667";"1431955";"280483";"10290656";"27202101";"64776181";"20168529";"50491441";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AFRIQUE";"KE";"KENYA";"Exportations FAB";"3801";"619072,088";"721152,314";"56569985";"56870945";"536815,039";"0";"7819";"497373,586";"0";"18468385,179";"18772";"851066,419";"919039,481";"1745641,167";"2530050,003";"41070857";"1892";"4919617,54";"9558654";"5430796,659";"1543445,657";"119047";"3429004,492";"96441";"1560749,724";"0";"545748,401";"2870243,577";"76904";"1600720,214";"1432496,228";"2281373,302";"2252673,447";"3176390,111";"1527666,954";"1560099,373";"1663273,723";"950158,158";"0";"0";"2804153,933";"1561319,308";"1507488,09";"2938072,526";"1735748,177";"98192959";"2810698,299";"0";"1845293,356";"136147";"0";"1942560,239";"1628449,278";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AFRIQUE";"MU";"MAURICE";"Exportations FAB";"257188";"71,5";"818";"67862";"389084,32";"4986,41";"0";"27271,413";"143782";"70,466";"343285,07";"31507";"1654167";"985";"14563,096";"446809,426";"0";"439,19";"0";"7030";"16,091";"0";"28527,9";"0";"0";"0";"8587,669";"611085,8";"87";"41326";"0";"474091";"364975,34";"0";"0";"0";"633836";"356969,76";"0";"0";"86";"0";"42901";"0";"833515,81";"125169";"2017";"0";"0";"0";"4182";"0";"10343";"547941";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AFRIQUE";"MZ";"MOZAMBIQUE";"Exportations FAB";"0";"0";"0";"64363406";"62658462";"0";"0";"0";"172986282";"84342754";"89929545";"0";"0";"0";"144391651";"0";"63613539";"0";"78585817";"0";"126045471";"0";"0";"73252402";"0";"0";"0";"1856";"0";"0";"0";"149229787";"0";"65449375";"0";"0";"0";"0";"79241846";"0";"74774888";"0";"101606848";"0";"0";"0";"56086331";"83974368";"0";"0";"0";"227324875";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AMERIQUE";"BS";"BAHAMAS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"4000";"0";"0";"0";"0";"0";"5000";"0";"0";"0";"401836";"0";"11992";"0";"23297";"0";"0";"0";"20851";"0";"0";"12177";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"ASIE";"YE";"YEMEN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"187676,451";"0";"0";"0";"0";"0";"426689";"0";"391";"0";"0";"0";"127";"0";"1256";"43";"0";"0";"3834";"0";"153218,126";"0";"0";"0";"0";"0";"0";"0";"0";"1155190,058";"0";"0";"86";"0";"0";"264";"0";"0";"0";"0";"0";"0";
"5";"DEMI  PRODUITS";"AUSTRALIE";"TK";"TOKELAU";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1508";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
